name,fips,stateFips
Desert Hot Springs,18996,06
Diamond Bar,19192,06
Dinuba,19318,06
Dixon,19402,06
Dorris,19584,06
Dos Palos,19612,06
Downey,19766,06
Duarte,19990,06
Dublin,20018,06
Dunsmuir,20242,06
East Palo Alto,20956,06
Eastvale,21230,06
El Cajon,21712,06
El Centro,21782,06
El Cerrito,21796,06
Elk Grove,22020,06
El Monte,22230,06
El Paso de Robles (Paso Robles),22300,06
El Segundo,22412,06
Emeryville,22594,06
Encinitas,22678,06
Escalon,22790,06
Escondido,22804,06
Etna,22972,06
Eureka,23042,06
Exeter,23126,06
Fairfax,23168,06
Fairfield,23182,06
Farmersville,23616,06
Ferndale,23910,06
Fillmore,24092,06
Firebaugh,24134,06
Folsom,24638,06
Fontana,24680,06
Fort Bragg,25058,06
Fort Jones,25128,06
Fortuna,25296,06
Foster City,25338,06
Fountain Valley,25380,06
Fowler,25436,06
Fremont,26000,06
Fresno,27000,06
Fullerton,28000,06
Galt,28112,06
Gardena,28168,06
Garden Grove,29000,06
Gilroy,29504,06
Glendale,30000,06
Glendora,30014,06
Goleta,30378,06
Gonzales,30392,06
Grand Terrace,30658,06
Grass Valley,30798,06
Greenfield,30994,06
Gridley,31260,06
Grover Beach,31393,06
Guadalupe,31414,06
Gustine,31568,06
Half Moon Bay,31708,06
Hanford,31960,06
Hawaiian Gardens,32506,06
Hawthorne,32548,06
Hayward,33000,06
Healdsburg,33056,06
Hemet,33182,06
Hercules,33308,06
Hermosa Beach,33364,06
Hesperia,33434,06
Hidden Hills,33518,06
Highland,33588,06
Hillsborough,33798,06
Hollister,34120,06
Holtville,34246,06
Hughson,34904,06
Huntington Beach,36000,06
Huntington Park,36056,06
Huron,36084,06
Imperial,36280,06
Imperial Beach,36294,06
Indian Wells,36434,06
Indio,36448,06
Industry,36490,06
Inglewood,36546,06
Ione,36672,06
Irvine,36770,06
Irwindale,36826,06
Isleton,36882,06
Jackson,36980,06
Jurupa Valley,37692,06
Kerman,38226,06
King City,38520,06
Kingsburg,38562,06
La Cañada Flintridge,39003,06
Lafayette,39122,06
Laguna Beach,39178,06
Laguna Hills,39220,06
Laguna Niguel,39248,06
Laguna Woods,39259,06
La Habra,39290,06
La Habra Heights,39304,06
Lake Elsinore,39486,06
Lake Forest,39496,06
Lakeport,39710,06
Lakewood,39892,06
La Mesa,40004,06
La Mirada,40032,06
Lancaster,40130,06
La Palma,40256,06
La Puente,40340,06
La Quinta,40354,06
Larkspur,40438,06
Lathrop,40704,06
La Verne,40830,06
Lawndale,40886,06
Lemon Grove,41124,06
Lemoore,41152,06
Lincoln,41474,06
Lindsay,41712,06
Live Oak,41936,06
Livermore,41992,06
Livingston,42006,06
Lodi,42202,06
Loma Linda,42370,06
Lomita,42468,06
Lompoc,42524,06
Long Beach,43000,06
Loomis,43140,06
Los Alamitos,43224,06
Los Altos,43280,06
Los Altos Hills,43294,06
Los Angeles,44000,06
Los Banos,44028,06
Los Gatos,44112,06
Loyalton,44364,06
Lynwood,44574,06
McFarland,44826,06
Madera,45022,06
Malibu,45246,06
Mammoth Lakes,45358,06
Manhattan Beach,45400,06
Manteca,45484,06
Maricopa,45736,06
Marina,45778,06
Martinez,46114,06
Marysville,46170,06
Maywood,46492,06
Mendota,46828,06
Menifee,46842,06
Menlo Park,46870,06
Merced,46898,06
Millbrae,47486,06
Mill Valley,47710,06
Milpitas,47766,06
Mission Viejo,48256,06
Modesto,48354,06
Monrovia,48648,06
Montague,48690,06
Montclair,48788,06
Montebello,48816,06
Monterey,48872,06
Monterey Park,48914,06
Monte Sereno,48956,06
Moorpark,49138,06
Moraga,49187,06
Moreno Valley,49270,06
Morgan Hill,49278,06
Morro Bay,49362,06
Mountain View,49670,06
Mount Shasta,49852,06
Murrieta,50076,06
Napa,50258,06
National City,50398,06
Needles,50734,06
Nevada City,50874,06
Newark,50916,06
Newman,51140,06
Newport Beach,51182,06
Norco,51560,06
Norwalk,52526,06
Novato,52582,06
Oakdale,52694,06
Oakland,53000,06
Oakley,53070,06
Oceanside,53322,06
Ojai,53476,06
Ontario,53896,06
Orange,53980,06
Orange Cove,54008,06
Orinda,54232,06
Orland,54274,06
Oroville,54386,06
Oxnard,54652,06
Pacifica,54806,06
Pacific Grove,54848,06
Palmdale,55156,06
Palm Desert,55184,06
Palm Springs,55254,06
Palo Alto,55282,06
Palos Verdes Estates,55380,06
Paradise,55520,06
Paramount,55618,06
Parlier,55856,06
Pasadena,56000,06
Patterson,56112,06
Perris,56700,06
Petaluma,56784,06
Pico Rivera,56924,06
Piedmont,56938,06
Pinole,57288,06
Pismo Beach,57414,06
Pittsburg,57456,06
Placentia,57526,06
Placerville,57540,06
Pleasant Hill,57764,06
Pleasanton,57792,06
Plymouth,57834,06
Point Arena,57876,06
Pomona,58072,06
Porterville,58240,06
Port Hueneme,58296,06
Portola,58352,06
Portola Valley,58380,06
Poway,58520,06
Rancho Cordova,59444,06
Rancho Cucamonga,59451,06
Rancho Mirage,59500,06
Rancho Palos Verdes,59514,06
Rancho Santa Margarita,59587,06
Red Bluff,59892,06
Redding,59920,06
Redlands,59962,06
Redondo Beach,60018,06
Redwood City,60102,06
Reedley,60242,06
Rialto,60466,06
Richmond,60620,06
Ridgecrest,60704,06
Rio Dell,60900,06
Rio Vista,60984,06
Ripon,61026,06
Riverbank,61068,06
Riverside,62000,06
Rocklin,62364,06
Rohnert Park,62546,06
Rolling Hills,62602,06
Rolling Hills Estates,62644,06
Rosemead,62896,06
Roseville,62938,06
Ross,62980,06
Sacramento,64000,06
St. Helena,64140,06
Salinas,64224,06
San Anselmo,64434,06
San Bernardino,65000,06
San Bruno,65028,06
San Buenaventura (Ventura),65042,06
San Carlos,65070,06
San Clemente,65084,06
Sand City,65112,06
San Diego,66000,06
San Dimas,66070,06
San Fernando,66140,06
San Francisco,67000,06
San Gabriel,67042,06
Sanger,67056,06
San Jacinto,67112,06
San Joaquin,67126,06
San Jose,68000,06
San Juan Bautista,68014,06
San Juan Capistrano,68028,06
San Leandro,68084,06
San Luis Obispo,68154,06
San Marcos,68196,06
San Marino,68224,06
San Mateo,68252,06
San Pablo,68294,06
San Rafael,68364,06
San Ramon,68378,06
Santa Ana,69000,06
Santa Barbara,69070,06
Santa Clara,69084,06
Santa Clarita,69088,06
Santa Cruz,69112,06
Santa Fe Springs,69154,06
Santa Maria,69196,06
Santa Monica,70000,06
Santa Paula,70042,06
Santa Rosa,70098,06
Santee,70224,06
Saratoga,70280,06
Sausalito,70364,06
Scotts Valley,70588,06
Seal Beach,70686,06
Seaside,70742,06
Sebastopol,70770,06
Selma,70882,06
Shafter,71106,06
Shasta Lake,71225,06
Sierra Madre,71806,06
Signal Hill,71876,06
Simi Valley,72016,06
Solana Beach,72506,06
Soledad,72520,06
Solvang,72576,06
Sonoma,72646,06
Sonora,72674,06
South El Monte,72996,06
South Gate,73080,06
South Lake Tahoe,73108,06
South Pasadena,73220,06
South San Francisco,73262,06
Stanton,73962,06
Stockton,75000,06
Suisun City,75630,06
Sunnyvale,77000,06
Susanville,77364,06
Sutter Creek,77392,06
Taft,77574,06
Tehachapi,78092,06
Tehama,78106,06
Temecula,78120,06
Temple City,78148,06
Thousand Oaks,78582,06
Tiburon,78666,06
Torrance,80000,06
Tracy,80238,06
Trinidad,80448,06
Truckee,80588,06
Tulare,80644,06
Tulelake,80686,06
Turlock,80812,06
Tustin,80854,06
Twentynine Palms,80994,06
Ukiah,81134,06
Union City,81204,06
Upland,81344,06
Vacaville,81554,06
Vallejo,81666,06
Vernon,82422,06
Victorville,82590,06
Villa Park,82744,06
Visalia,82954,06
Vista,82996,06
Walnut,83332,06
Walnut Creek,83346,06
Wasco,83542,06
Waterford,83612,06
Watsonville,83668,06
Weed,83850,06
West Covina,84200,06
West Hollywood,84410,06
Westlake Village,84438,06
Westminster,84550,06
Westmorland,84606,06
West Sacramento,84816,06
Wheatland,85012,06
Whittier,85292,06
Wildomar,85446,06
Williams,85586,06
Willits,85600,06
Willows,85684,06
Windsor,85922,06
Winters,86034,06
Woodlake,86300,06
Woodland,86328,06
Woodside,86440,06
Yorba Linda,86832,06
Yountville,86930,06
Yreka,86944,06
Yuba City,86972,06
Yucaipa,87042,06
Yucca Valley,87056,06
Aguilar,00760,08
Akron,00925,08
Alamosa,01090,08
Alma,01530,08
Antonito,02355,08
Arriba,03235,08
Arvada,03455,08
Aspen,03620,08
Ault,03950,08
Aurora,04000,08
Avon,04110,08
Basalt,04935,08
Bayfield,05265,08
Bennett,06090,08
Berthoud,06255,08
Bethune,06530,08
Black Hawk,07025,08
Blanca,07190,08
Blue River,07410,08
Bonanza,07571,08
Boone,07795,08
Boulder,07850,08
Bow Mar,08070,08
Branson,08345,08
Breckenridge,08400,08
Brighton,08675,08
Brookside,09115,08
Broomfield,09280,08
Brush,09555,08
Buena Vista,10105,08
Burlington,10600,08
Calhan,11260,08
Campo,11645,08
Cañon City,11810,08
Carbondale,12045,08
Castle Pines,12387,08
Castle Rock,12415,08
Cedaredge,12635,08
Centennial,12815,08
Center,12855,08
Central City,12910,08
Cheraw,13460,08
Cherry Hills Village,13845,08
Cheyenne Wells,14175,08
City of Creede,14765,08
Coal Creek,15330,08
Cokedale,15550,08
Collbran,15605,08
Colorado Springs,16000,08
Columbine Valley,16385,08
Commerce City,16495,08
Cortez,17375,08
Craig,17760,08
Crawford,17925,08
Crested Butte,18310,08
Crestone,18420,08
Cripple Creek,18530,08
Crook,18640,08
Crowley,18750,08
Dacono,19080,08
De Beque,19355,08
Deer Trail,19630,08
Del Norte,19795,08
Delta,19850,08
Denver,20000,08
Dillon,20440,08
Dinosaur,20495,08
Dolores,20770,08
Dove Creek,21265,08
Durango,22035,08
Eads,22145,08
Eagle,22200,08
Eaton,22860,08
Eckley,23025,08
Edgewater,23135,08
Elizabeth,23740,08
Empire,24620,08
Englewood,24785,08
Erie,24950,08
Estes Park,25115,08
Evans,25280,08
Fairplay,25610,08
Federal Heights,26270,08
Firestone,26600,08
Flagler,26765,08
Fleming,26875,08
Florence,27040,08
Fort Collins,27425,08
Fort Lupton,27700,08
Fort Morgan,27810,08
Fountain,27865,08
Fowler,27975,08
Foxfield,28105,08
Fraser,28305,08
Frederick,28360,08
Frisco,28690,08
Fruita,28745,08
Garden City,29185,08
Genoa,29680,08
Georgetown,29735,08
Gilcrest,29955,08
Glendale,30340,08
Glenwood Springs,30780,08
Golden,30835,08
Granada,31550,08
Granby,31605,08
Grand Junction,31660,08
Grand Lake,31715,08
Greeley,32155,08
Green Mountain Falls,32650,08
Greenwood Village,33035,08
Grover,33310,08
Gunnison,33640,08
Gypsum,33695,08
Hartman,34520,08
Haswell,34740,08
Haxtun,34960,08
Hayden,35070,08
Hillrose,36610,08
Holly,37215,08
Holyoke,37270,08
Hooper,37380,08
Hotchkiss,37545,08
Hot Sulphur Springs,37600,08
Hudson,37820,08
Hugo,37875,08
Idaho Springs,38370,08
Ignacio,38535,08
Iliff,38590,08
Jamestown,39195,08
Johnstown,39855,08
Julesburg,39965,08
Keenesburg,40185,08
Kersey,40515,08
Kim,40570,08
Kiowa,40790,08
Kit Carson,41010,08
Kremmling,41560,08
Lafayette,41835,08
La Jara,42055,08
La Junta,42110,08
Lake City,42330,08
Lakeside,42495,08
Lakewood,43000,08
Lamar,43110,08
Larkspur,43550,08
La Salle,43605,08
Las Animas,43660,08
La Veta,44100,08
Leadville,44320,08
Limon,44980,08
Littleton,45255,08
Lochbuie,45530,08
Log Lane Village,45695,08
Lone Tree,45955,08
Longmont,45970,08
Louisville,46355,08
Loveland,46465,08
Lyons,47070,08
Manassa,48060,08
Mancos,48115,08
Manitou Springs,48445,08
Manzanola,48500,08
Marble,48555,08
Mead,49600,08
Meeker,49875,08
Merino,50040,08
Milliken,50480,08
Minturn,50920,08
Moffat,51250,08
Monte Vista,51635,08
Montezuma,51690,08
Montrose,51745,08
Monument,51800,08
Morrison,52075,08
Mountain View,52350,08
Mountain Village,52550,08
Mount Crested Butte,52570,08
Naturita,53120,08
Nederland,53175,08
New Castle,53395,08
Northglenn,54330,08
Norwood,54880,08
Nucla,54935,08
Nunn,55045,08
Oak Creek,55155,08
Olathe,55540,08
Olney Springs,55705,08
Ophir,55870,08
Orchard City,55980,08
Ordway,56145,08
Otis,56365,08
Ouray,56420,08
Ovid,56475,08
Pagosa Springs,56860,08
Palisade,56970,08
Palmer Lake,57025,08
Paoli,57245,08
Paonia,57300,08
Parachute,57400,08
Parker,57630,08
Peetz,58235,08
Pierce,59005,08
Pitkin,59830,08
Platteville,60160,08
Poncha Springs,60600,08
Pritchett,61315,08
Pueblo,62000,08
Ramah,62660,08
Rangely,62880,08
Raymer (New Raymer),63045,08
Red Cliff,63265,08
Rico,64090,08
Ridgway,64200,08
Rifle,64255,08
Rockvale,64970,08
Rocky Ford,65190,08
Romeo,65740,08
Rye,66895,08
Saguache,67005,08
Salida,67280,08
Sanford,67830,08
San Luis,68105,08
Sawpit,68655,08
Sedgwick,68930,08
Seibert,69040,08
Severance,69150,08
Sheridan,69645,08
Sheridan Lake,69700,08
Silt,70195,08
Silver Cliff,70250,08
Silver Plume,70360,08
Silverthorne,70525,08
Silverton,70580,08
Simla,70635,08
Snowmass Village,71755,08
South Fork,72395,08
Springfield,73330,08
Starkville,73715,08
Steamboat Springs,73825,08
Sterling,73935,08
Stratton,74485,08
Sugar City,74815,08
Superior,75640,08
Swink,75970,08
Telluride,76795,08
Thornton,77290,08
Timnath,77510,08
Trinidad,78610,08
Two Buttes,79270,08
Vail,80040,08
Victor,80865,08
Vilas,81030,08
Vona,81690,08
Walden,82130,08
Walsenburg,82350,08
Walsh,82460,08
Ward,82735,08
Wellington,83230,08
Westcliffe,83450,08
Westminster,83835,08
Wheat Ridge,84440,08
Wiggins,84770,08
Wiley,85045,08
Williamsburg,85155,08
Windsor,85485,08
Winter Park,85705,08
Woodland Park,86090,08
Wray,86310,08
Yampa,86475,08
Yuma,86750,08
Ansonia,01150,09
Bantam borough,02690,09
Bridgeport,08000,09
Bristol,08420,09
Danbury,18430,09
Danielson borough,18780,09
Derby,19480,09
Fenwick borough,27810,09
Groton,34180,09
Groton Long Point borough,34460,09
Hartford,37000,09
Jewett City borough,39940,09
Litchfield borough,43300,09
Meriden,46450,09
Middletown,47290,09
Milford (balance),47515,09
Naugatuck borough,49880,09
New Britain,50370,09
New Haven,52000,09
New London,52280,09
Newtown borough,52910,09
Norwalk,55990,09
Norwich,56200,09
Shelton,68100,09
Stamford,73000,09
Stonington borough,73700,09
Torrington,76500,09
Waterbury,80000,09
West Haven,82800,09
Woodmont borough,88050,09
Arden village,01400,10
Ardencroft village,01530,10
Ardentown village,01660,10
Bellefonte,04650,10
Bethany Beach,05690,10
Bethel,05820,10
Blades,06730,10
Bowers,07250,10
Bridgeville,08680,10
Camden,10760,10
Cheswold,14660,10
Clayton,15440,10
Dagsboro,18950,10
Delaware City,19730,10
Delmar,20380,10
Dewey Beach,20900,10
Dover,21200,10
Ellendale,24020,10
Elsmere,24540,10
Farmington,25840,10
Felton,26620,10
Fenwick Island,26880,10
Frankford,28310,10
Frederica,28440,10
Georgetown,29090,10
Greenwood,31560,10
Harrington,33120,10
Hartly,33250,10
Henlopen Acres,33900,10
Houston,36760,10
Kenton,39100,10
Laurel,41310,10
Leipsic,41700,10
Lewes,41830,10
Little Creek,42870,10
Magnolia,44430,10
Middletown,47030,10
Milford,47420,10
Millsboro,47940,10
Millville,48200,10
Milton,48330,10
Newark,50670,10
New Castle,50800,10
Newport,51190,10
Ocean View,53920,10
Odessa,54050,10
Rehoboth Beach,60290,10
Seaford,64320,10
Selbyville,64840,10
Slaughter Beach,67050,10
Smyrna,67310,10
South Bethany,67700,10
Townsend,72510,10
Viola,74330,10
Wilmington,77580,10
Woodside,80830,10
Wyoming,81350,10
Washington,50000,11
Alachua,00375,12
Alford,00625,12
Altamonte Springs,00950,12
Altha,01000,12
Anna Maria,01475,12
Apalachicola,01625,12
Apopka,01700,12
Arcadia,01750,12
Archer,01775,12
Astatula,02250,12
Atlantic Beach,02400,12
Atlantis,02500,12
Auburndale,02550,12
Aventura,02681,12
Avon Park,02750,12
Baldwin,03250,12
Bal Harbour village,03275,12
Bartow,03675,12
Bascom,03725,12
Bay Harbor Islands,03975,12
Bay Lake,04150,12
Bell,04975,12
Belleair,05075,12
Belleair Beach,05100,12
Belleair Bluffs,05125,12
Belleair Shore,05150,12
Belle Glade,05200,12
Belle Isle,05300,12
Belleview,05375,12
Beverly Beach,06100,12
Biscayne Park village,06600,12
Blountstown,06925,12
Boca Raton,07300,12
Bonifay,07450,12
Bonita Springs,07525,12
Bowling Green,07775,12
Boynton Beach,07875,12
Bradenton,07950,12
Bradenton Beach,07975,12
Branford,08175,12
Briny Breezes,08575,12
Bristol,08600,12
Bronson,08700,12
Brooker,08725,12
Brooksville,08800,12
Bunnell,09550,12
Bushnell,09625,12
Callahan,09700,12
Callaway,09725,12
Campbellton,09900,12
Cape Canaveral,10250,12
Cape Coral,10275,12
Carrabelle,10725,12
Caryville,10975,12
Casselberry,11050,12
Cedar Key,11225,12
Center Hill,11325,12
Century,11362,12
Chattahoochee,11800,12
Chiefland,11925,12
Chipley,11975,12
Cinco Bayou,12325,12
Clearwater,12875,12
Clermont,12925,12
Clewiston,13000,12
Cloud Lake,13050,12
Cocoa,13150,12
Cocoa Beach,13175,12
Coconut Creek,13275,12
Coleman,13400,12
Cooper City,14125,12
Coral Gables,14250,12
Coral Springs,14400,12
Cottondale,14850,12
Crescent City,15375,12
Crestview,15475,12
Cross City,15575,12
Crystal River,15775,12
Cutler Bay,15968,12
Dade City,16125,12
Dania Beach,16335,12
Davenport,16450,12
Davie,16475,12
Daytona Beach,16525,12
Daytona Beach Shores,16550,12
DeBary,16675,12
Deerfield Beach,16725,12
DeFuniak Springs,16800,12
DeLand,16875,12
Delray Beach,17100,12
Deltona,17200,12
Destin,17325,12
Doral,17935,12
Dundee,18550,12
Dunedin,18575,12
Dunnellon,18675,12
Eagle Lake,18875,12
Eatonville,19650,12
Ebro,19725,12
Edgewater,19825,12
Edgewood,19900,12
El Portal village,20650,12
Estero village,21150,12
Esto,21250,12
Eustis,21350,12
Everglades,21425,12
Fanning Springs,21850,12
Fellsmere,22100,12
Fernandina Beach,22175,12
Flagler Beach,22550,12
Florida City,22975,12
Fort Lauderdale,24000,12
Fort Meade,24100,12
Fort Myers,24125,12
Fort Myers Beach,24150,12
Fort Pierce,24300,12
Fort Walton Beach,24475,12
Fort White,24500,12
Freeport,24825,12
Frostproof,24900,12
Fruitland Park,24975,12
Gainesville,25175,12
Glen Ridge,26050,12
Glen St. Mary,26075,12
Golden Beach,26250,12
Golf village,26550,12
Graceville,27000,12
Grand Ridge,27175,12
Grant-Valkaria,27256,12
Greenacres,27322,12
Green Cove Springs,27400,12
Greensboro,27550,12
Greenville,27575,12
Greenwood,27600,12
Gretna,27650,12
Groveland,27800,12
Gulf Breeze,28000,12
Gulfport,28175,12
Gulf Stream,28275,12
Haines City,28400,12
Hallandale Beach,28452,12
Hampton,28575,12
Hastings,29100,12
Havana,29150,12
Haverhill,29200,12
Hawthorne,29275,12
Hialeah,30000,12
Hialeah Gardens,30025,12
Highland Beach,30200,12
Highland Park village,30325,12
High Springs,30525,12
Hillcrest Heights,30700,12
Hilliard,30750,12
Hillsboro Beach,30850,12
Holly Hill,31350,12
Hollywood,32000,12
Holmes Beach,32150,12
Homestead,32275,12
Horseshoe Beach,32650,12
Howey-in-the-Hills,32775,12
Hypoluxo,33150,12
Indialantic,33375,12
Indian Creek village,33425,12
Indian Harbour Beach,33450,12
Indian River Shores,33600,12
Indian Rocks Beach,33625,12
Indian Shores,33675,12
Inglis,33800,12
Interlachen,33900,12
Inverness,33950,12
"Islamorada, Village of Islands village",34132,12
Jacksonville,35000,12
Jacksonville Beach,35050,12
Jacob City,35200,12
Jasper,35375,12
Jay,35425,12
Jennings,35525,12
Juno Beach,35850,12
Jupiter,35875,12
Jupiter Inlet Colony,35900,12
Jupiter Island,35925,12
Kenneth City,36175,12
Key Biscayne village,36300,12
Key Colony Beach,36325,12
Keystone Heights,36475,12
Key West,36550,12
Kissimmee,36950,12
LaBelle,37225,12
La Crosse,37300,12
Lady Lake,37375,12
Lake Alfred,37525,12
Lake Buena Vista,37625,12
Lake Butler,37650,12
Lake City,37775,12
Lake Clarke Shores,37800,12
Lake Hamilton,37975,12
Lake Helen,38025,12
Lakeland,38250,12
Lake Mary,38425,12
Lake Park,38600,12
Lake Placid,38625,12
Lake Wales,38950,12
Lake Worth,39075,12
Lantana,39375,12
Largo,39425,12
Lauderdale-by-the-Sea,39475,12
Lauderdale Lakes,39525,12
Lauderhill,39550,12
Laurel Hill,39650,12
Lawtey,39700,12
Layton,39725,12
Lazy Lake village,39750,12
Lee,39850,12
Leesburg,39875,12
Lighthouse Point,40450,12
Live Oak,40875,12
Longboat Key,41150,12
Longwood,41250,12
Loxahatchee Groves,41577,12
Lynn Haven,41825,12
Macclenny,41950,12
McIntosh,42150,12
Madeira Beach,42400,12
Madison,42425,12
Maitland,42575,12
Malabar,42625,12
Malone,42650,12
Manalapan,42700,12
Mangonia Park,42900,12
Marathon,43000,12
Marco Island,43083,12
Margate,43125,12
Marianna,43175,12
Marineland,43250,12
Mary Esther,43375,12
Mascotte,43425,12
Mayo,43575,12
Medley,43900,12
Melbourne,43975,12
Melbourne Beach,44000,12
Melbourne Village,44075,12
Mexico Beach,44300,12
Miami,45000,12
Miami Beach,45025,12
Miami Gardens,45060,12
Miami Lakes,45100,12
Miami Shores village,45175,12
Miami Springs,45200,12
Micanopy,45225,12
Midway,45425,12
Milton,45750,12
Minneola,45900,12
Miramar,45975,12
Monticello,46500,12
Montverde,46525,12
Moore Haven,46550,12
Mount Dora,47050,12
Mulberry,47200,12
Naples,47625,12
Neptune Beach,48100,12
Newberry,48200,12
New Port Richey,48500,12
New Smyrna Beach,48625,12
Niceville,48750,12
Noma,48900,12
North Bay Village,49225,12
North Lauderdale,49425,12
North Miami,49450,12
North Miami Beach,49475,12
North Palm Beach village,49600,12
North Port,49675,12
North Redington Beach,49725,12
Oak Hill,50450,12
Oakland,50525,12
Oakland Park,50575,12
Ocala,50750,12
Ocean Breeze Park,50900,12
Ocean Ridge,50950,12
Ocoee,51075,12
Okeechobee,51200,12
Oldsmar,51350,12
Opa-locka,51650,12
Orange City,51825,12
Orange Park,52125,12
Orchid,52175,12
Orlando,53000,12
Ormond Beach,53150,12
Otter Creek,53500,12
Oviedo,53575,12
Pahokee,53800,12
Palatka,53875,12
Palm Bay,54000,12
Palm Beach,54025,12
Palm Beach Gardens,54075,12
Palm Beach Shores,54150,12
Palm Coast,54200,12
Palmetto,54250,12
Palmetto Bay village,54275,12
Palm Shores,54425,12
Palm Springs village,54450,12
Panama City,54700,12
Panama City Beach,54725,12
Parker,55075,12
Parkland,55125,12
Paxton,55475,12
Pembroke Park,55750,12
Pembroke Pines,55775,12
Penney Farms,55875,12
Pensacola,55925,12
Perry,56150,12
Pierson,56425,12
Pinecrest village,56625,12
Pinellas Park,56975,12
Plantation,57425,12
Plant City,57550,12
Polk City,57950,12
Pomona Park,58025,12
Pompano Beach,58050,12
Ponce de Leon,58175,12
Ponce Inlet,58200,12
Port Orange,58575,12
Port Richey,58600,12
Port St. Joe,58675,12
Port St. Lucie,58715,12
Punta Gorda,59200,12
Quincy,59325,12
Raiford,59400,12
Reddick,59675,12
Redington Beach,59725,12
Redington Shores,59750,12
Riviera Beach,60975,12
Rockledge,61500,12
Royal Palm Beach village,62100,12
Safety Harbor,62425,12
St. Augustine,62500,12
St. Augustine Beach,62525,12
St. Cloud,62625,12
St. Leo,62775,12
St. Lucie Village,62800,12
